0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
6.6	1.10
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
9.3	0.96
1.2	1.22
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
0.0	1.28
9.1	0.99
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
0.1	1.24
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
0.0	1.27
9.4	0.97
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
0.0	1.25
0.0	1.25
0.0	1.25
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
0.0	1.26
9.5	0.97
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
9.4	0.96
